dna_id,classe_dna,escopo,motor_catalogo,lado_catalogo,tamanho,sequencia,evidencia_16e,score_descoberta_16e,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos_x,classe_alvo,acertos_classe_alvo,taxa_acerto_classe_alvo_pct,taxa_erro_classe_alvo_pct,dias_ativos_y,motores_ativos,lados_ativos,horas_ativas,taxa_alvo_media_dias_pct,taxa_alvo_desvio_dias_pp,cv_taxa_alvo_diaria,concentracao_melhor_dia_pct,hora_modal,motor_modal,lado_modal,dias_avaliados,taxa_alvo_min_dia_pct,taxa_alvo_max_dia_pct,taxa_alvo_mediana_dias_pct,dias_acima_50_pct,dias_acima_58_pct,proporcao_dias_acima_50_pct,proporcao_dias_acima_58_pct,taxa_primeira_metade_pct,taxa_segunda_metade_pct,degradacao_segunda_menos_primeira_pp,score_estabilidade,status_estabilidade
DNA_575CA6CFE943,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,56.3021,5,1,4,20.0,3.6223160969787456,0.25,-0.6,3,3.0,2,STOP,4,80.0,20.0,2,1,2,4,87.5,12.5,0.1428571428571428,80.0,13,motor_c7_dna_fluxo_v5_2,COMPRA,2,75.0,100.0,87.5,2,2,100.0,100.0,75.0,100.0,25.0,52.571428571428584,FRACA
DNA_801455E7B190,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,45.4333,5,1,4,20.0,3.6223160969787456,0.25,-0.6,3,3.0,3,STOP,4,80.0,20.0,3,1,2,4,88.8888888888889,15.71348402636772,0.1767766952966368,60.0,16,motor_operacional_c7_v3_1,VENDA,3,66.66666666666667,100.0,100.0,3,3,100.0,100.0,100.0,66.66666666666667,-33.33333333333333,39.191197709602385,INSTAVEL
DNA_41436FAF00CA,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,MODERADA,57.9136,19,4,15,21.05263157894737,8.507538491591575,0.2666666666666666,-0.5789473684210527,6,13.0,4,STOP,15,78.94736842105263,21.05263157894737,4,1,2,10,80.83333333333333,14.215601757693316,0.1758631145281647,31.57894736842105,21,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,81.66666666666666,4,4,100.0,100.0,71.66666666666666,90.0,18.333333333333343,85.93095083774682,FORTE
DNA_06528B31BF49,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,40.4124,19,4,15,21.05263157894737,8.507538491591575,0.2666666666666666,-0.5789473684210527,5,11.0,4,STOP,15,78.94736842105263,21.05263157894737,4,1,2,12,83.33333333333333,11.78511301977579,0.1414213562373095,31.57894736842105,11,motor_c7_dna_fluxo_v5_2,COMPRA,4,66.66666666666667,100.0,83.33333333333333,4,4,100.0,100.0,91.66666666666666,75.0,-16.666666666666657,75.3529581676819,MODERADA
DNA_E3A1FE45AED7,DNA_STOP,GLOBAL,,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,MODERADA,50.1626,28,6,22,21.428571428571427,10.21232170118942,0.2727272727272727,-0.5714285714285714,6,16.0,4,STOP,22,78.57142857142857,21.42857142857143,4,2,2,11,84.1826923076923,11.205430286223208,0.1331084808414864,46.42857142857143,11,motor_c7_dna_fluxo_v5_2,COMPRA,4,69.23076923076923,100.0,83.75,4,4,100.0,100.0,84.61538461538461,83.75,-0.8653846153846132,79.51615669751625,MODERADA
DNA_DDA6363F8912,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,MODERADA,40.4124,14,3,11,21.428571428571427,7.57124833691637,0.2727272727272727,-0.5714285714285714,5,8.0,3,STOP,11,78.57142857142857,21.42857142857143,3,1,2,9,82.22222222222223,13.6986977843755,0.1666057838640263,42.85714285714285,13,motor_c7_dna_fluxo_v5_2,VENDA,3,66.66666666666667,100.0,80.0,3,3,100.0,100.0,80.0,66.66666666666667,-13.333333333333329,69.71915633849696,MODERADA
DNA_67BF56E6F6F7,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,MODERADA,43.6888,27,6,21,22.22222222222222,10.607095489408955,0.2857142857142857,-0.5555555555555556,8,15.0,4,STOP,21,77.77777777777777,22.22222222222223,4,1,1,13,83.33333333333333,14.719601443879744,0.1766352173265569,37.03703703703704,12,motor_c7_dna_fluxo_v5_2,COMPRA,4,60.0,100.0,86.66666666666666,4,4,100.0,100.0,80.0,86.66666666666666,6.666666666666657,84.23955298424582,FORTE
DNA_0721D6E6F3C9,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,MODERADA,59.8692,18,4,14,22.22222222222222,9.000781913382001,0.2857142857142857,-0.5555555555555556,6,12.0,4,STOP,14,77.77777777777777,22.22222222222223,4,1,1,9,79.58333333333333,14.451787663353857,0.1815931434138704,33.333333333333336,21,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,79.16666666666666,4,4,100.0,100.0,71.66666666666666,87.5,15.833333333333343,85.47254852689036,FORTE
DNA_86B4984E6916,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,48.1638,18,4,14,22.22222222222222,9.000781913382001,0.2857142857142857,-0.5555555555555556,6,11.0,4,STOP,14,77.77777777777777,22.22222222222223,4,1,1,11,86.66666666666667,14.14213562373095,0.1631784879661263,50.0,15,motor_c7_dna_fluxo_v5_2,VENDA,4,66.66666666666667,100.0,90.0,4,4,100.0,100.0,100.0,73.33333333333334,-26.666666666666657,53.61238762937657,FRACA
DNA_B22497B06940,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,44.4844,18,4,14,22.22222222222222,9.000781913382001,0.2857142857142857,-0.5555555555555556,6,11.0,4,STOP,14,77.77777777777777,22.22222222222223,4,1,1,11,86.66666666666667,14.14213562373095,0.1631784879661263,50.0,15,motor_c7_dna_fluxo_v5_2,VENDA,4,66.66666666666667,100.0,90.0,4,4,100.0,100.0,100.0,73.33333333333334,-26.666666666666657,53.61238762937657,FRACA
DNA_945CCA561EB6,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,FRACA,38.4775,9,2,7,22.22222222222222,6.322376231222721,0.2857142857142857,-0.5555555555555556,4,5.0,3,STOP,7,77.77777777777777,22.22222222222223,3,1,1,6,76.66666666666667,20.548046676563256,0.2680180001290859,55.55555555555556,11,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,100.0,80.0,3,2,100.0,66.66666666666667,100.0,80.0,-20.0,46.114115545228685,FRACA
DNA_5E0BA78DB821,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,39.523,9,2,7,22.22222222222222,6.322376231222721,0.2857142857142857,-0.5555555555555556,5,5.0,4,STOP,7,77.77777777777777,22.22222222222223,4,1,1,6,90.0,17.320508075688775,0.1924500897298752,55.55555555555556,13,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,100.0,4,4,100.0,100.0,100.0,80.0,-20.0,52.159548377165535,FRACA
DNA_220F5CDB9A4C,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,50.7091,9,2,7,22.22222222222222,6.322376231222721,0.2857142857142857,-0.5555555555555556,5,5.0,3,STOP,7,77.77777777777777,22.22222222222223,3,2,1,6,83.33333333333333,11.785113019775793,0.1414213562373095,44.44444444444444,16,motor_c7_dna_fluxo_v5_2,COMPRA,3,75.0,100.0,75.0,3,3,100.0,100.0,75.0,100.0,25.0,81.13073594545968,FORTE
DNA_C8954CD0A2BE,DNA_GAIN,LADO,,VENDA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,67.5002,9,7,2,77.77777777777777,45.25833436728054,3.5,0.5555555555555556,1,1.0,3,GAIN,7,77.77777777777777,22.22222222222223,3,2,1,7,83.33333333333333,11.785113019775793,0.1414213562373095,44.44444444444444,11,motor_c7_dna_fluxo_v5_2,VENDA,3,75.0,100.0,75.0,3,3,100.0,100.0,75.0,100.0,25.0,81.13073594545968,FORTE
DNA_9D0C557BE9C4,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,FRACA,52.1523,9,2,7,22.22222222222222,6.322376231222721,0.2857142857142857,-0.5555555555555556,6,6.0,3,STOP,7,77.77777777777777,22.22222222222223,3,1,1,5,77.77777777777779,31.426968052735443,0.4040610178208842,44.44444444444444,11,motor_c7_dna_fluxo_v5_2,COMPRA,3,33.333333333333336,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,33.333333333333336,-66.66666666666666,6.786229685440375,INSTAVEL
DNA_0F3CE53D7650,DNA_GAIN,LADO,,VENDA,5,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,46.5064,9,7,2,77.77777777777777,45.25833436728054,3.5,0.5555555555555556,1,1.0,3,GAIN,7,77.77777777777777,22.22222222222223,3,2,1,6,80.55555555555556,14.16394309331329,0.1758282590894063,44.44444444444444,21,motor_c7_dna_fluxo_v5_2,VENDA,3,66.66666666666667,100.0,75.0,3,3,100.0,100.0,75.0,66.66666666666667,-8.333333333333329,71.71151705062529,MODERADA
DNA_8074D439BE99,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,MODERADA,42.3491,13,3,10,23.07692307692308,8.179379092465709,0.3,-0.5384615384615384,7,9.0,3,STOP,10,76.92307692307692,23.07692307692308,3,1,2,9,76.66666666666667,2.357022603955158,0.0307437730950672,38.46153846153846,11,motor_c7_dna_fluxo_v5_2,COMPRA,3,75.0,80.0,75.0,3,3,100.0,100.0,75.0,75.0,0.0,94.77126738316385,FORTE
DNA_66F37DEE2F20,DNA_STOP,LADO,,VENDA,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,48.8094,34,8,26,23.529411764705884,12.436838109244343,0.3076923076923077,-0.5294117647058824,7,20.0,4,STOP,26,76.47058823529412,23.529411764705884,4,2,1,14,76.88492063492063,4.35039919628585,0.0565832566433049,35.294117647058826,13,motor_c7_dna_fluxo_v5_2,VENDA,4,71.42857142857143,83.33333333333333,76.38888888888889,4,4,100.0,100.0,77.38095238095238,76.38888888888889,-0.9920634920634939,94.44439455723776,FORTE
DNA_D543EFFA0C30,DNA_STOP,GLOBAL,,,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,50.1709,40,10,30,25.0,14.186967895549516,0.3333333333333333,-0.5,8,22.0,4,STOP,30,75.0,25.0,4,2,2,15,75.49603174603175,8.278233372539043,0.109651238364249,30.0,13,motor_c7_dna_fluxo_v5_2,VENDA,4,66.66666666666667,88.88888888888889,73.21428571428572,4,4,100.0,100.0,80.15873015873015,70.83333333333334,-9.325396825396808,83.76758347054263,FORTE
DNA_9B7A4D78E305,DNA_STOP,LADO,,VENDA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,44.0616,28,7,21,25.0,12.67633494220078,0.3333333333333333,-0.5,10,15.0,4,STOP,21,75.0,25.0,4,2,1,15,74.30555555555556,9.081039465709733,0.1222121199123552,42.85714285714285,11,motor_c7_dna_fluxo_v5_2,VENDA,4,66.66666666666667,88.88888888888889,70.83333333333334,4,4,100.0,100.0,77.77777777777777,70.83333333333334,-6.944444444444429,78.38176056574176,MODERADA
DNA_AACC8236FADF,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,48.0093,16,4,12,25.0,10.181901984237347,0.3333333333333333,-0.5,5,10.0,4,STOP,12,75.0,25.0,4,1,1,8,77.5,14.361406616345072,0.1853084724689686,31.25,13,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,75.0,4,4,100.0,100.0,67.5,87.5,20.0,85.1753222024825,FORTE
DNA_A25328664744,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,2,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,FRACA,42.6068,16,4,12,25.0,10.181901984237347,0.3333333333333333,-0.5,8,10.0,4,STOP,12,75.0,25.0,4,1,1,12,72.22222222222223,25.458753860865777,0.3525058226889107,56.25,21,motor_operacional_c7_v3_1,VENDA,4,33.333333333333336,100.0,77.77777777777777,3,3,75.0,75.0,50.0,94.44444444444444,44.44444444444444,54.79953418488715,FRACA
DNA_370E5ECFD599,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,48.612,12,3,9,25.0,8.894003962896138,0.3333333333333333,-0.5,3,7.0,4,STOP,9,75.0,25.0,4,1,1,7,64.58333333333333,38.35823466567077,0.5939339561136119,50.0,12,motor_operacional_c7_v3_1,COMPRA,4,0.0,100.0,79.16666666666666,3,3,75.0,75.0,87.5,41.666666666666664,-45.833333333333336,11.333333333333329,INSTAVEL
DNA_168BDE65953C,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,FRACA,54.073,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,3,5.0,4,STOP,6,75.0,25.0,4,1,1,8,83.33333333333334,16.666666666666664,0.1999999999999999,37.5,7,motor_operacional_c7_v3_1,COMPRA,4,66.66666666666667,100.0,83.33333333333334,4,4,100.0,100.0,83.33333333333334,83.33333333333334,0.0,82.0,FORTE
DNA_6EDC41322556,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,46.5799,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,3,5.0,4,STOP,6,75.0,25.0,4,1,1,7,50.0,50.0,1.0,37.5,8,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,50.0,2,2,50.0,50.0,50.0,50.0,0.0,58.0,FRACA
DNA_527C537E9BBB,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,52.0998,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,6,6.0,4,STOP,6,75.0,25.0,4,1,1,6,62.5,41.4578098794425,0.66332495807108,50.0,21,motor_operacional_c7_v3_1,VENDA,4,0.0,100.0,75.0,3,2,75.0,50.0,50.0,75.0,25.0,48.0,FRACA
DNA_CD8E60489F87,DNA_STOP,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,MODERADA,42.335,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,4,4.0,3,STOP,6,75.0,25.0,3,2,1,8,75.0,20.412414523193156,0.2721655269759087,50.0,0,motor_c7_dna_fluxo_v5_2,COMPRA,3,50.0,100.0,75.0,3,2,100.0,66.66666666666667,75.0,50.0,-25.0,46.22675784192731,FRACA
DNA_CB7226A14E54,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,45.4333,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,3,4.0,2,STOP,6,75.0,25.0,2,1,2,5,73.33333333333334,6.666666666666664,0.0909090909090908,62.5,10,motor_operacional_c7_v3_1,COMPRA,2,66.66666666666667,80.0,73.33333333333334,2,2,100.0,100.0,66.66666666666667,80.0,13.333333333333329,70.72727272727273,MODERADA
DNA_E07B8E568077,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,39.8487,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,4,4.0,2,STOP,6,75.0,25.0,2,1,1,6,66.66666666666666,16.666666666666664,0.25,75.0,12,motor_operacional_c7_v3_1,VENDA,2,50.0,83.33333333333333,66.66666666666666,2,1,100.0,50.0,50.0,83.33333333333333,33.33333333333333,48.0,FRACA
DNA_A18A72F5F778,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,66.2552,8,6,2,75.0,40.92698791025892,3.0,0.5,2,2.0,3,GAIN,6,75.0,25.0,3,1,1,7,77.77777777777779,31.426968052735443,0.4040610178208842,37.5,10,motor_c7_dna_fluxo_v5_2,VENDA,3,33.333333333333336,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,33.333333333333336,-66.66666666666666,12.341785240995932,INSTAVEL
DNA_2D385610730A,DNA_STOP,LADO,,VENDA,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,45.2849,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,5,5.0,3,STOP,6,75.0,25.0,3,2,1,7,50.0,40.82482904638631,0.8164965809277261,62.5,21,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,100.0,50.0,38.0,INSTAVEL
DNA_BF68E3CCCD78,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,FRACA,38.5021,4,3,1,75.0,30.063605244263663,3.0,0.5,1,1.0,3,GAIN,3,75.0,25.0,3,1,1,4,83.33333333333333,23.570226039551585,0.282842712474619,50.0,11,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,100.0,100.0,3,2,100.0,66.66666666666667,50.0,100.0,50.0,65.37258300203048,MODERADA
DNA_EA8B627CAB0A,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,2,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,51.9415,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,2,2.0,2,STOP,3,75.0,25.0,2,1,1,3,75.0,25.0,0.3333333333333333,50.0,13,motor_c7_dna_fluxo_v5_2,COMPRA,2,50.0,100.0,75.0,2,1,100.0,50.0,50.0,100.0,50.0,61.33333333333334,MODERADA
DNA_A51A4C41D6E0,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,55.8461,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,3,3.0,1,STOP,3,75.0,25.0,1,1,1,3,75.0,0.0,0.0,100.0,13,motor_c7_dna_fluxo_v5_2,COMPRA,1,75.0,75.0,75.0,1,1,100.0,100.0,75.0,75.0,0.0,48.0,FRACA
DNA_BDDAB55D5E78,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,2,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,MODERADA,53.0671,59,15,44,25.42372881355932,16.05583829520582,0.3409090909090909,-0.4915254237288136,8,29.0,4,STOP,44,74.57627118644068,25.42372881355932,4,1,1,17,79.6945701357466,11.99988461653611,0.1505734279775432,44.067796610169495,11,motor_c7_dna_fluxo_v5_2,COMPRA,4,69.23076923076923,100.0,74.77375565610859,4,4,100.0,100.0,86.53846153846155,72.85067873303167,-13.687782805429876,69.74966222931704,MODERADA
DNA_AFF3F0195078,DNA_STOP,GLOBAL,,,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,MODERADA,44.9332,38,10,28,26.31578947368421,14.9714623897013,0.3571428571428571,-0.4736842105263157,6,18.0,4,STOP,28,73.6842105263158,26.315789473684205,4,2,2,16,77.62237762237763,19.00374579258908,0.2448230313820034,34.21052631578947,11,motor_c7_dna_fluxo_v5_2,VENDA,4,54.54545454545455,100.0,77.97202797202797,4,3,100.0,75.0,81.81818181818181,73.42657342657343,-8.391608391608386,73.70087077615302,MODERADA
DNA_079D3E4481A7,DNA_STOP,LADO,,VENDA,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU,MODERADA,38.8736,22,6,16,27.272727272727277,13.150582015814438,0.375,-0.4545454545454545,8,11.0,4,STOP,16,72.72727272727273,27.272727272727263,4,2,1,13,73.86904761904762,10.102051552938702,0.1367562176384933,31.818181818181817,11,motor_c7_dna_fluxo_v5_2,VENDA,4,57.142857142857146,83.33333333333333,77.5,4,3,100.0,75.0,79.16666666666666,68.57142857142857,-10.595238095238088,80.58331211273007,FORTE
DNA_498725606F18,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,FRACA,43.4077,11,3,8,27.272727272727277,9.745880573921468,0.375,-0.4545454545454545,5,7.0,4,STOP,8,72.72727272727273,27.272727272727263,4,1,1,9,75.0,27.63853991962833,0.3685138655950444,36.36363636363637,12,motor_operacional_c7_v3_1,VENDA,4,33.333333333333336,100.0,83.33333333333334,3,3,75.0,75.0,50.0,100.0,50.0,69.42798166148735,MODERADA
DNA_2A22C099C159,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,50.7091,11,3,8,27.272727272727277,9.745880573921468,0.375,-0.4545454545454545,4,6.0,4,STOP,8,72.72727272727273,27.272727272727263,4,2,1,7,77.08333333333333,27.24311839712921,0.35342423866546,36.36363636363637,21,motor_c7_dna_fluxo_v5_2,COMPRA,4,33.333333333333336,100.0,87.5,3,3,75.0,75.0,100.0,54.16666666666667,-45.83333333333333,33.96848514918744,INSTAVEL
