candidate_id,rank_cientifico,gene_id,gene_key,family,source_plugin,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,dep_n_a,dep_jaccard_a,dep_n_b,dep_jaccard_b,ant_n_a,ant_n_b,score_qualidade,score_informacao,score_significancia,score_robustez,score_evidencia,score_rede,indice_candidato_0_100,faixa_evidencia
CGENE_2A5E71338F72,111,GENE_97C4A1819CD8,POS_004::CONFIRMACOES_CANDIDATA_CAIU,POS_004,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,14,814,8,6,256,558,1.69082125604,57.1428571429,31.884057971,1.79220779221,0.00427081145418,1.58937198068,0.903116172157,0.00335061769248,0.00335061769248,2.90625,0.0772986985549,4.1834733827,0.0408199609477,0.0710809685175,56.25,32.2869766206,78.7333270481,56.5357142857,28.5714285714,78.5714285714,12.8193810462,76,0.0519258090335,108,0.0810386885255,,,0.967136150235,0.801838810642,0.805751173709,0.360328638498,0.195422535211,0.527582159624,68.9358372457,FAIXA_EVIDENCIA_MODERADA
CGENE_B51C2B52651C,112,GENE_19CBD73E0087,NGRAM3::AJUSTE_ESTRUTURA_VENDA_SUBIU=>CONFIRMACOES_CANDIDATA_ACELEROU_NEG=>CONFIRMACOES_CANDIDATA_ESTAVEL,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,14,814,8,6,256,558,1.69082125604,57.1428571429,31.884057971,1.79220779221,0.00427081145418,1.58937198068,0.903116172157,0.00335061769248,0.00335061769248,2.90625,0.0772986985549,4.1834733827,0.0408199609477,0.0710809685175,56.25,32.2869766206,78.7333270481,57.4142857143,28.5714285714,78.5714285714,13.0146618181,145,0.0529663884433,16,0.0696135555766,,,0.967136150235,0.801838810642,0.805751173709,0.359154929577,0.195422535211,0.509389671362,68.821400626,FAIXA_EVIDENCIA_MODERADA
CGENE_2D380EED01C0,113,GENE_781E3D1E13FF,NUM::DIAS_ACIMA_50_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,438,390,101,337,163,227,52.8985507246,23.0593607306,31.884057971,0.723225404732,-0.0466813694602,0.88530512192,0.903116172157,0.0291896169676,0.0291896169676,0.417378165335,7.96824919035e-09,33.343955054,7.72174661315e-09,-0.200675053553,23.1818181818,19.3618824302,27.2326396754,23.0867579909,19.1780821918,26.946347032,2.02116016278,352,0.195892042848,296,0.1929564983,,,0.219483568075,0.983568075117,0.983568075117,0.748435054773,0.87382629108,0.817781690141,68.8052621283,FAIXA_EVIDENCIA_MODERADA
CGENE_08D04DB1DEC1,114,GENE_F8FDD7D62178,NGRAM3::AJUSTE_ESTRUTURA_SUBIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS=>AJUSTE_ESTRUTURA_VENDA_SUBIU,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,27,801,13,14,251,550,3.26086956522,48.1481481481,31.884057971,1.5101010101,0.00530350766646,1.31366459627,0.903116172157,0.00277806224758,0.00277806224758,2.03471826978,0.0907052205786,3.39937264107,0.0652212203657,0.0640743514471,48.275862069,30.6470961532,66.1300923885,48.0185185185,29.6296296296,66.6666666667,9.73495369826,4,0.0362344328218,222,0.0683543525003,11,243,0.928403755869,0.758215962441,0.776995305164,0.479264475743,0.360328638498,0.18661971831,68.7930359937,FAIXA_EVIDENCIA_MODERADA
CGENE_160AAA44D5FA,115,GENE_63738BBA4679,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,198,630,70,128,194,436,23.9130434783,35.3535353535,31.884057971,1.108815427,0.00829657634951,1.05366847826,0.903116172157,0.00124129995088,0.00124129995088,1.22905927835,0.255755456798,1.44231706398,0.229764756888,0.0417364208005,35.5,29.030231308,42.2444809411,35.2065656566,28.7878787879,41.9191919192,3.30810865214,351,0.133334420118,226,0.131236867568,4,1,0.744131455399,0.566118935837,0.588615023474,0.766823161189,0.75176056338,0.659037558685,68.6248043818,FAIXA_EVIDENCIA_MODERADA
CGENE_0F3C7DA07A37,116,GENE_3592F839A813,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P50,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,359,469,90,269,174,295,43.3574879227,25.069637883,31.884057971,0.786275006331,-0.0295456136666,0.909056624104,0.903116172157,0.0119699754376,0.0119699754376,0.567234969876,0.00022764092214,13.5515006828,0.00023210576733,-0.127931804952,25.2077562327,20.8689688213,29.806704844,25.0044568245,20.8844011142,29.2479108635,2.15850103924,499,0.180375358509,117,0.175434380335,2,,0.294600938967,0.93661971831,0.93955399061,0.75117370892,0.841549295775,0.691901408451,68.5622065728,FAIXA_EVIDENCIA_MODERADA
CGENE_44B63F2B096D,117,GENE_94AD37204A06,NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,397,431,98,299,166,265,47.9468599034,24.685138539,31.884057971,0.774215708725,-0.034516558146,0.904415685134,0.903116172157,0.0160025173059,0.0160025173059,0.523230043922,2.05176665158e-05,18.1993485384,1.98946873684e-05,-0.148256161893,24.8120300752,20.7023463008,29.1608550841,24.6443324937,20.1511335013,29.2191435768,2.22832975493,278,0.188756525744,371,0.180716046198,1,1,0.253521126761,0.957746478873,0.957746478873,0.724960876369,0.852699530516,0.700997652582,67.6579616588,FAIXA_EVIDENCIA_MODERADA
CGENE_5465090783C4,118,GENE_D1153739C147,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,313,515,85,228,179,336,37.8019323671,27.1565495208,31.884057971,0.85172814406,-0.0178708954701,0.93510043224,0.903116172157,0.00456809429331,0.00456809429331,0.699794178183,0.0256890067882,5.17856838459,0.0228671575169,-0.0790841933842,27.3015873016,22.5307651134,32.3453940633,27.1485623003,22.3642172524,32.268370607,2.43219619455,119,0.152073460318,496,0.173793852226,3,1,0.37323943662,0.862284820031,0.862676056338,0.72965571205,0.827464788732,0.681044600939,67.6560054773,FAIXA_EVIDENCIA_MODERADA
CGENE_D9FCCEBED4BE,119,GENE_0ADF91C7FD2A,TOKEN::AJUSTE_ESTRUTURA_ESTAVEL,TOKEN,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,336,492,93,243,171,321,40.5797101449,27.6785714286,31.884057971,0.868100649351,-0.0170657424911,0.941850062623,0.903116172157,0.00404861483855,0.00404861483855,0.718431882175,0.0336375156623,4.60484110791,0.0318818075913,-0.0745748101187,27.8106508876,23.1695074887,32.7005015941,27.7955357143,22.9166666667,32.4404761905,2.37488485118,526,0.188493217963,17,0.205139521061,75,5,0.392018779343,0.838028169014,0.846244131455,0.742566510172,0.836854460094,0.573356807512,67.3014475743,FAIXA_EVIDENCIA_MODERADA
CGENE_783CA6146A39,120,GENE_F31FC21F36B7,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,355,473,79,276,185,288,42.8743961353,22.2535211268,31.884057971,0.69795134443,-0.0412903451656,0.876128964503,0.903116172157,0.023667276129,0.023667276129,0.445593419506,2.67269071011e-07,26.5384886235,2.5833948856e-07,-0.179028809868,22.4089635854,18.2403478919,26.8703269886,22.2002816901,18.0281690141,26.4788732394,2.17286615654,32,0.137002785209,648,0.169007689111,,,0.201877934272,0.971830985915,0.971830985915,0.715179968701,0.840375586854,0.831866197183,66.9371087637,FAIXA_EVIDENCIA_MODERADA
CGENE_DEC445C0FCFA,121,GENE_AA161A2D2B85,NGRAM3::AJUSTE_ESTRUTURA_ESTAVEL=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL=>CONFIRMACOES_CANDIDATA_ACELEROU_POS,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,10,818,6,4,258,560,1.2077294686,60,31.884057971,1.88181818182,0.00339564517258,1.70289855072,0.903116172157,0.0029383490862,0.0029383490862,3.25581395349,0.0824764022409,3.68434214695,0.0549256348055,0.0667059861128,58.3333333333,30.7904715012,83.2511905936,59.7,30,90,15.8606923418,38,0.0316189071325,83,0.0275735453332,,,0.971244131455,0.773474178404,0.789906103286,0.344483568075,0.119131455399,0.477112676056,66.9219483568,FAIXA_EVIDENCIA_MODERADA
CGENE_B007E9117610,122,GENE_80F094BF349A,NUM::COBERTURA_HISTORIA_MEDIANA_PCT::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,294,534,76,218,188,346,35.5072463768,25.8503401361,31.884057971,0.810760667904,-0.0214240705734,0.918627842042,0.903116172157,0.0067821719126,0.0067821719126,0.641616240484,0.0063408476936,7.6415955207,0.00570374435271,-0.0960675808869,26.0135135135,21.1829632728,31.1510431184,25.9074829932,20.7482993197,30.612244898,2.51711115201,287,0.171796712999,296,0.163303393705,2,2,0.327464788732,0.896713615023,0.899061032864,0.708920187793,0.81279342723,0.668720657277,66.89407277,FAIXA_EVIDENCIA_MODERADA
CGENE_77E69D36C051,123,GENE_A6ACE99248CA,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,380,448,85,295,179,269,45.8937198068,22.3684210526,31.884057971,0.701555023923,-0.0436707974515,0.877425693933,0.903116172157,0.0259820906782,0.0259820906782,0.433008237856,6.2947879336e-08,29.2812280717,6.25991963285e-08,-0.188052657569,22.5130890052,18.4704128475,26.8283262077,22.3481578947,18.4210526316,26.8421052632,2.14268333023,226,0.189467043954,402,0.193138368383,2,,0.203051643192,0.97848200313,0.977699530516,0.725547730829,0.849765258216,0.694248826291,66.8065336463,FAIXA_EVIDENCIA_MODERADA
CGENE_5CE2BEB6F344,124,GENE_8B7032789BF7,NUM::MAX_DRAWDOWN_R::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,415,413,89,326,175,238,50.1207729469,21.4457831325,31.884057971,0.672617743702,-0.0523174403137,0.867120120921,0.903116172157,0.0368644092219,0.0368644092219,0.371288343558,1.09136147471e-10,41.741060587,1.04197572796e-10,-0.224525964916,21.5827338129,17.7715372474,25.6520618999,21.5009638554,17.5843373494,25.3012048193,1.98652045621,304,0.202735642855,340,0.186795758079,3,1,0.181924882629,0.989436619718,0.989436619718,0.732394366197,0.862676056338,0.68779342723,66.8016431925,FAIXA_EVIDENCIA_MODERADA
CGENE_417655463168,125,GENE_77D4C902F6B0,NUM::PREVISOES::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,324,504,81,243,183,321,39.1304347826,25,31.884057971,0.784090909091,-0.0269376181474,0.908212560386,0.903116172157,0.010306681823,0.010306681823,0.584699453552,0.00075790106519,11.6147934512,0.000654293038847,-0.118437866929,25.1533742331,20.5996182067,29.9958507,25.0830246914,20.6790123457,29.9382716049,2.40331387234,297,0.198425868894,261,0.185197635734,6,1,0.276408450704,0.928990610329,0.930164319249,0.717723004695,0.832159624413,0.644659624413,66.7238849765,FAIXA_EVIDENCIA_MODERADA
CGENE_C86462E68080,126,GENE_CC3180AD6C35,NUM::APARICOES::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,324,504,81,243,183,321,39.1304347826,25,31.884057971,0.784090909091,-0.0269376181474,0.908212560386,0.903116172157,0.010306681823,0.010306681823,0.584699453552,0.00075790106519,11.6147934512,0.000654293038847,-0.118437866929,25.1533742331,20.5996182067,29.9958507,25.0978395062,20.3703703704,29.6296296296,2.38622936475,114,0.175841772226,444,0.19644843233,4,3,0.276408450704,0.928990610329,0.930164319249,0.715766823161,0.832159624413,0.644659624413,66.6847613459,FAIXA_EVIDENCIA_MODERADA
CGENE_C0D113F12862,127,GENE_C5F7010F5C6B,TEMPO::HORA::08,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,15,813,8,7,256,557,1.8115942029,53.3333333333,31.884057971,1.67272727273,0.00388573829028,1.45962732919,0.903116172157,0.00260966366856,0.00260966366856,2.48660714286,0.0922972635416,3.23618948375,0.0720279805875,0.0625175287859,52.9411764706,29.8776899083,75.3489888509,52.8533333333,26.6666666667,80,12.7059888739,28,0.0292795365724,105,0.0205230837074,,,0.960093896714,0.746087636933,0.772300469484,0.338028169014,0.214201877934,0.485328638498,66.6383020344,FAIXA_EVIDENCIA_MODERADA
CGENE_40C9C965B5A2,128,GENE_9A982F422E36,NUM::MAX_DRAWDOWN_R::ATE_P50,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,380,448,84,296,180,268,45.8937198068,22.1052631579,31.884057971,0.693301435407,-0.0448785269201,0.87446141794,0.903116172157,0.027461804855,0.027461804855,0.422522522523,2.66249710629e-08,30.9231857448,2.68445469041e-08,-0.193253312228,22.2513089005,18.227330249,26.5504419038,22.1110526316,18.1578947368,26.5789473684,2.15105350615,278,0.178144218995,421,0.168318548375,1,,0.18779342723,0.981220657277,0.981220657277,0.720852895149,0.849765258216,0.732100938967,66.5517410016,FAIXA_EVIDENCIA_MODERADA
CGENE_383CA57E3115,129,GENE_9CB01CAC4211,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,397,431,85,312,179,252,47.9468599034,21.4105793451,31.884057971,0.671513624914,-0.0502170412378,0.866731698253,0.903116172157,0.0341629160891,0.0341629160891,0.383541039966,4.78730869837e-10,38.5214935864,5.41539933224e-10,-0.215693168596,21.5538847118,17.6630883618,25.7147287109,21.4052896725,17.3740554156,25.4408060453,2.05624270596,265,0.188037671311,393,0.186418013951,1,2,0.174882629108,0.985133020344,0.985328638498,0.725743348983,0.852699530516,0.699530516432,66.2685837246,FAIXA_EVIDENCIA_MODERADA
CGENE_DFA185149D0F,130,GENE_E5D2C26E5031,FAIXA_POS_08::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FAIXA_POS_08,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,26,802,12,14,252,550,3.14009661836,46.1538461538,31.884057971,1.44755244755,0.00448085136176,1.26501035197,0.903116172157,0.00206818130849,0.00206818130849,1.87074829932,0.134195332736,2.51676121406,0.112641723179,0.0551322653593,46.4285714286,28.6672548132,64.6735769678,46.15,26.9230769231,65.3846153846,9.57158655163,26,0.0845316611494,277,0.0903353483862,25,156,0.907276995305,0.70579029734,0.730046948357,0.431338028169,0.350938967136,0.316314553991,66.002543036,FAIXA_EVIDENCIA_MODERADA
CGENE_10980D9A69D2,131,GENE_A5B0C6CDA65A,POS_004::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,POS_004,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,26,802,12,14,252,550,3.14009661836,46.1538461538,31.884057971,1.44755244755,0.00448085136176,1.26501035197,0.903116172157,0.00206818130849,0.00206818130849,1.87074829932,0.134195332736,2.51676121406,0.112641723179,0.0551322653593,46.4285714286,28.6672548132,64.6735769678,46.0846153846,26.9230769231,65.3846153846,9.66295003467,111,0.0983967867304,192,0.0848889133634,72,109,0.907276995305,0.70579029734,0.730046948357,0.429381846635,0.350938967136,0.316314553991,65.9634194053,FAIXA_EVIDENCIA_MODERADA
CGENE_9F854105DE6B,132,GENE_8C62628F0026,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,FAIXA_POS_03,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,26,802,12,14,252,550,3.14009661836,46.1538461538,31.884057971,1.44755244755,0.00448085136176,1.26501035197,0.903116172157,0.00206818130849,0.00206818130849,1.87074829932,0.134195332736,2.51676121406,0.112641723179,0.0551322653593,46.4285714286,28.6672548132,64.6735769678,45.4192307692,26.9230769231,65.3846153846,9.77935875972,134,0.0743546182093,145,0.0799625876566,71,83,0.907276995305,0.70579029734,0.730046948357,0.427816901408,0.350938967136,0.319542253521,65.9482589984,FAIXA_EVIDENCIA_MODERADA
CGENE_A7C70A840191,133,GENE_EF4DDC050120,NUM::TAXA_PRIMEIRA_METADE_PCT::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,809,19,256,553,8,11,97.7053140097,31.6440049444,31.884057971,0.992471064165,-0.00234544563467,0.996488193516,0.903116172157,0.000778580023446,0.000778580023446,0.636528028933,0.329300057592,0.935442876617,0.333452579399,-0.0336119313382,31.6892725031,28.5329366798,34.9311488242,31.5365883807,28.3065512979,34.7342398022,1.61126993231,51,0.216628177065,737,0.209769989844,,,0.56455399061,0.482785602504,0.515258215962,0.895148669797,0.929577464789,0.864143192488,65.8406690141,FAIXA_EVIDENCIA_MODERADA
CGENE_1DFC1D666812,134,GENE_3B9A74376FCF,NUM::SCORE_ESTABILIDADE::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,822,6,261,561,3,3,99.2753623188,31.7518248175,31.884057971,0.995852687459,-0.00131274942239,0.998062466093,0.903116172157,0.000741380151956,0.000741380151956,0.465240641711,0.38988186551,0.913291166048,0.339242680966,-0.0332115741067,31.7961165049,28.6612875287,35.0146452157,31.7403892944,28.7104622871,34.9148418491,1.63227152952,621,0.209674668162,169,0.213274045487,,,0.566901408451,0.469092331768,0.487089201878,0.911971830986,0.93544600939,0.881748826291,65.6978677621,FAIXA_EVIDENCIA_MODERADA
CGENE_D752007A5B65,135,GENE_BE143A021D5F,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,363,465,72,291,192,273,43.8405797101,19.8347107438,31.884057971,0.622088655147,-0.052825036757,0.849693709846,0.903116172157,0.0388343730257,0.0388343730257,0.351804123711,2.98129026602e-11,43.2104402333,4.91576797453e-11,-0.228443695516,20,16.0622706486,24.2490305879,19.8564738292,15.9779614325,23.9669421488,2.07757400558,169,0.164557710878,488,0.177169383039,,,0.134976525822,0.990610328638,0.990610328638,0.712832550861,0.843896713615,0.821596244131,65.524256651,FAIXA_EVIDENCIA_MODERADA
CGENE_F4E708EC3904,136,GENE_E265157E007B,NGRAM3::AJUSTE_ESTRUTURA_SUBIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS=>AJUSTE_ESTRUTURA_VENDA_CAIU,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,24,804,11,13,253,551,2.89855072464,45.8333333333,31.884057971,1.4375,0.00404326822096,1.25752508361,0.903116172157,0.0018212048091,0.0018212048091,1.84280936455,0.180421424418,2.21445300095,0.136723514291,0.0517151829358,46.1538461538,27.796800967,65.0718366009,46.3166666667,29.1666666667,62.5,9.65544779472,20,0.110938539833,240,0.0943565790814,37,200,0.903755868545,0.672143974961,0.68720657277,0.496478873239,0.338028169014,0.231220657277,65.3296165884,FAIXA_EVIDENCIA_MODERADA
CGENE_581058C3A7FD,137,GENE_DCA98A8BB4F1,NUM::DIAS_ACIMA_58_PCT::ZERO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,35,793,15,20,249,544,4.2270531401,42.8571428571,31.884057971,1.34415584416,0.00463838129245,1.19202898551,0.903116172157,0.00168365620359,0.00168365620359,1.63855421687,0.193389568933,2.02609737664,0.154617198029,0.049466933481,43.2432432432,27.9354191967,59.2434759108,42.84,28.5,60,8.34388080437,31,0.110884854061,225,0.065800495178,20,91,0.87558685446,0.651212832551,0.661384976526,0.505086071987,0.420774647887,0.357981220657,65.3120109546,FAIXA_EVIDENCIA_MODERADA
CGENE_301D54AD0960,138,GENE_1068B4D1F176,NUM::CONCENTRACAO_MELHOR_DIA_PCT::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,295,533,82,213,182,351,35.6280193237,27.7966101695,31.884057971,0.871802773498,-0.0145627669257,0.943389807444,0.903116172157,0.00310749648742,0.00310749648742,0.74245472837,0.0621388685496,3.52539046539,0.0604355883778,-0.0652511912027,27.9461279461,22.997036627,33.1765306546,27.74,22.7118644068,32.8813559322,2.65106144338,560,0.167535072871,30,0.179307349265,11,,0.396713615023,0.775430359937,0.796361502347,0.72613458529,0.81455399061,0.649354460094,65.270442097,FAIXA_EVIDENCIA_MODERADA
CGENE_2F11C90676B4,139,GENE_2412774EFE73,NUM::COBERTURA_HISTORIA_MEDIA_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,264,564,71,193,193,371,31.884057971,26.8939393939,31.884057971,0.843491735537,-0.0159105229994,0.931741383194,0.903116172157,0.00393817255914,0.00393817255914,0.707159923756,0.0375693474632,4.44380029668,0.0350281931745,-0.0732591876209,27.0676691729,21.9076803686,32.5542536577,26.8901515152,21.5909090909,32.5757575758,2.85362443962,535,0.172818665292,74,0.167321230809,7,1,0.362676056338,0.825508607199,0.838615023474,0.699139280125,0.794600938967,0.664612676056,65.2215375587,FAIXA_EVIDENCIA_MODERADA
CGENE_E06792724DFA,140,GENE_3D8A852C78DD,NUM::HORA_MODAL::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,572,256,175,397,89,167,69.0821256039,30.5944055944,31.884057971,0.959551811825,-0.00890919274662,0.981418610594,0.903116172157,0.00122429461865,0.00122429461865,0.827130444627,0.258679197332,1.41680267644,0.233930384528,-0.0413656178913,30.6620209059,26.9588566071,34.4928244093,30.5225524476,26.9230769231,34.4405594406,1.94050653776,569,0.182861263903,153,0.202346081749,,1,0.515258215962,0.56220657277,0.582746478873,0.847222222222,0.910798122066,0.740316901408,65.1970852895,FAIXA_EVIDENCIA_MODERADA
CGENE_F24F8414C942,141,GENE_01991D488A8E,NUM::MAX_DRAWDOWN_R::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,306,522,73,233,191,331,36.9565217391,23.8562091503,31.884057971,0.748217468806,-0.029668136946,0.894569882441,0.903116172157,0.0128642304144,0.0128642304144,0.542952160529,0.000149349964619,14.4031430354,0.000147555823956,-0.131890485951,24.025974026,19.4272928144,28.9440999804,23.7983660131,18.954248366,28.7581699346,2.4847237248,517,0.194594633337,4,0.0962198337121,41,,0.233568075117,0.946009389671,0.945422535211,0.693075117371,0.826291079812,0.580692488263,65.136443662,FAIXA_EVIDENCIA_MODERADA
CGENE_EBC6F932580B,142,GENE_D15D29FD672C,NUM::COBERTURA_HISTORIA_MEDIANA_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,360,468,105,255,159,309,43.4782608696,29.1666666667,31.884057971,0.914772727273,-0.0118147448015,0.961636828645,0.903116172157,0.0018946357111,0.0018946357111,0.800221975583,0.153145617384,2.16555386103,0.141133763682,-0.0511410130307,29.2817679558,24.7126349734,34.0677310544,29.0311111111,24.4444444444,33.6111111111,2.41339723515,124,0.160333455625,535,0.18434489948,,,0.441314553991,0.678403755869,0.700117370892,0.763302034429,0.842723004695,0.823063380282,65.1178599374,FAIXA_EVIDENCIA_MODERADA
CGENE_ACEAE1FD9639,143,GENE_ABE47D6E53A5,TEMPO::HORA::17,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,18,810,9,9,255,555,2.17391304348,50,31.884057971,1.56818181818,0.00393824826717,1.36231884058,0.903116172157,0.00225960898114,0.00225960898114,2.17647058824,0.123215485653,2.78046421663,0.0954205073495,0.0579486718641,50,28.8643247917,71.1356752083,49.3722222222,22.2222222222,72.2222222222,12.31172048,44,0.0244068086578,91,0.0236614842367,,,0.945422535211,0.723004694836,0.745892018779,0.294796557121,0.255281690141,0.488556338028,64.9026799687,FAIXA_EVIDENCIA_MODERADA
CGENE_37958DC88710,144,GENE_65CF66CAF867,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,298,530,66,232,198,332,35.9903381643,22.1476510067,31.884057971,0.694630872483,-0.035041657915,0.874937531234,0.903116172157,0.0183037982724,0.0183037982724,0.477011494253,6.1378728273e-06,20.3210343815,6.54768002631e-06,-0.15665986102,22.3333333333,17.8087299062,27.2072462267,22.2093959732,17.7852348993,26.8456375839,2.36970761221,375,0.17757284395,231,0.167160831012,4,,0.19014084507,0.963615023474,0.962441314554,0.692097026604,0.816901408451,0.676936619718,64.8087832551,FAIXA_EVIDENCIA_MODERADA
CGENE_6990D64FC98C,145,GENE_995ACF592CDB,NUM::HORAS_ATIVAS::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,258,570,66,192,198,372,31.1594202899,25.5813953488,31.884057971,0.802325581395,-0.019638731359,0.915307971014,0.903116172157,0.00611079349162,0.00611079349162,0.645833333333,0.00991079591369,6.85489726295,0.00883986393118,-0.0909882488494,25.7692307692,20.6462180355,31.2452778224,25.5968992248,20.1550387597,31.007751938,2.79780813861,212,0.17929958832,284,0.181596919417,15,23,0.30985915493,0.886541471049,0.886150234742,0.685054773083,0.791666666667,0.573650234742,64.804870892,FAIXA_EVIDENCIA_MODERADA
CGENE_E00C151E692F,146,GENE_FE24564E22E7,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ZERO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,35,793,15,20,249,544,4.2270531401,42.8571428571,31.884057971,1.34415584416,0.00463838129245,1.19202898551,0.903116172157,0.00168365620359,0.00168365620359,1.63855421687,0.193389568933,2.02609737664,0.154617198029,0.049466933481,43.2432432432,27.9354191967,59.2434759108,42.8742857143,25.7142857143,57.1428571429,8.20264079239,3,0.082606377364,253,0.0711253863986,1,110,0.87558685446,0.651212832551,0.661384976526,0.474178403756,0.420774647887,0.357981220657,64.69385759,FAIXA_EVIDENCIA_MODERADA
CGENE_916294579242,147,GENE_964096AFA873,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,346,482,116,230,148,334,41.7874396135,33.5260115607,31.884057971,1.05149763531,0.00686130364769,1.02470069313,0.903116172157,0.000641307575078,0.000641307575078,1.13819036428,0.406136552418,0.73783422262,0.390355538288,0.0298513673657,33.6206896552,28.7571962808,38.6625124992,33.5187861272,28.612716763,38.4393063584,2.52106073384,266,0.166440411619,375,0.162360903922,1,4,0.707746478873,0.430359937402,0.458920187793,0.806338028169,0.839201877934,0.680164319249,64.6429968701,FAIXA_EVIDENCIA_MODERADA
